7.409970092773437500e+02
7.388178710937500000e+02
7.392584228515625000e+02
7.384431152343750000e+02
7.369960937500000000e+02
7.033637084960937500e+02
6.666119384765625000e+02
6.239105224609375000e+02
5.887807006835937500e+02
5.516663208007812500e+02
5.157360229492187500e+02
4.789739074707031250e+02
4.424259643554687500e+02
4.049107055664062500e+02
3.677169189453125000e+02
3.311123657226562500e+02
2.945621032714843750e+02
2.583697814941406250e+02
2.214037170410156250e+02
1.845948486328125000e+02
1.476536865234375000e+02
1.105711975097656250e+02
7.393400573730468750e+01
3.680918884277343750e+01
