3.149205017089843750e+02
3.141572570800781250e+02
3.141617126464843750e+02
3.145437622070312500e+02
3.143024902343750000e+02
3.459699707031250000e+02
3.709542236328125000e+02
3.911557006835937500e+02
4.070243835449218750e+02
4.191176147460937500e+02
4.277688903808593750e+02
4.330581054687500000e+02
4.348175048828125000e+02
4.338464965820312500e+02
4.302728271484375000e+02
4.232150268554687500e+02
4.119837036132812500e+02
3.975400085449218750e+02
3.796870727539062500e+02
3.559437255859375000e+02
3.262757568359375000e+02
2.901098937988281250e+02
2.431505279541015625e+02
1.765240783691406250e+02
