7.368516845703125000e+02
7.381700439453125000e+02
7.499566040039062500e+02
7.419337768554687500e+02
7.316127319335937500e+02
7.049271240234375000e+02
6.642844848632812500e+02
6.220341186523437500e+02
5.896160278320312500e+02
5.519970703125000000e+02
5.137249755859375000e+02
4.781602172851562500e+02
4.411267089843750000e+02
4.041562805175781250e+02
3.678724365234375000e+02
3.312607727050781250e+02
2.943024597167968750e+02
2.576892089843750000e+02
2.207750701904296875e+02
1.840453491210937500e+02
1.472659454345703125e+02
1.105942916870117188e+02
7.373283386230468750e+01
3.696199417114257812e+01
