7.259618530273437500e+02
7.363460083007812500e+02
7.345313720703125000e+02
7.351330566406250000e+02
7.358076171875000000e+02
6.990822143554687500e+02
6.622462158203125000e+02
6.255895385742187500e+02
5.886648559570312500e+02
5.518246459960937500e+02
5.149033203125000000e+02
4.783175659179687500e+02
4.411671142578125000e+02
4.042294616699218750e+02
3.680408325195312500e+02
3.316627807617187500e+02
2.944050598144531250e+02
2.577851867675781250e+02
2.215321655273437500e+02
1.843025665283203125e+02
1.471686096191406250e+02
1.106399002075195312e+02
7.392215728759765625e+01
3.708541488647460938e+01
