3.715735473632812500e+02
3.657005310058593750e+02
3.671797790527343750e+02
3.712161254882812500e+02
3.743702697753906250e+02
3.571013183593750000e+02
3.418942871093750000e+02
3.081709899902343750e+02
2.931742858886718750e+02
2.741126098632812500e+02
2.596528015136718750e+02
2.411690063476562500e+02
2.218792419433593750e+02
2.025234069824218750e+02
1.826905212402343750e+02
1.651092376708984375e+02
1.472923889160156250e+02
1.294083404541015625e+02
1.106827087402343750e+02
9.211138916015625000e+01
7.375254821777343750e+01
5.522161102294921875e+01
3.674159240722656250e+01
1.831873130798339844e+01
